HHID,homeMGRA,income,personID,personNum,personType,personAge,Employment Category,StudentCategory,WorkSegment,SchoolSegment,WorkLocation,WorkLocationDistance,WorkLocationLogsum,SchoolLocation,SchoolLocationDistance,SchoolLocationLogsum
56,7,14000,111,1,1,35,1,3,0,-1,8,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,9,0,0,-1,0,0
56,7,14000,111,1,1,35,1,3,0,-1,10,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
56,7,14000,112,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
57,7,14000,113,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,1,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,2,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,3,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,4,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,5,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,6,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,7,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,8,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,9,0,0,-1,0,0
57,7,14000,114,1,1,35,1,3,0,-1,10,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
58,7,67000,115,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,1,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,2,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,3,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,4,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,5,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,6,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,7,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,8,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,9,0,0,-1,0,0
58,7,67000,116,1,1,35,1,3,0,-1,10,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
59,7,67000,117,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,1,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,2,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,3,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,4,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,5,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,6,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,7,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,8,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,9,0,0,-1,0,0
59,7,67000,118,1,1,35,1,3,0,-1,10,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
60,7,67000,119,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,1,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,2,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,3,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,4,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,5,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,6,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,7,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,8,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,9,0,0,-1,0,0
60,7,67000,120,1,1,35,1,3,0,-1,10,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,1,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,2,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,3,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,4,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,5,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,6,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,7,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,8,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,9,0,0,-1,0,0
61,7,12000,121,1,1,35,1,3,0,-1,10,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
61,7,12000,122,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,1,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,2,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,3,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,4,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,5,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,6,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,7,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,8,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,9,0,0,-1,0,0
62,7,12000,123,1,1,35,1,3,0,-1,10,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
62,7,12000,124,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,1,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,2,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,3,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,4,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,5,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,6,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,7,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,8,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,9,0,0,-1,0,0
63,7,12000,125,1,1,35,1,3,0,-1,10,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
63,7,12000,126,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
64,8,14000,127,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,1,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,2,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,3,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,4,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,5,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,6,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,7,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,8,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,9,0,0,-1,0,0
64,8,14000,128,1,1,35,1,3,0,-1,10,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,1,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,2,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,3,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,4,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,5,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,6,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,7,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,8,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,9,0,0,-1,0,0
65,8,14000,129,1,1,35,1,3,0,-1,10,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
65,8,14000,130,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
66,8,14000,131,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,1,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,2,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,3,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,4,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,5,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,6,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,7,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,8,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,9,0,0,-1,0,0
66,8,14000,132,1,1,35,1,3,0,-1,10,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,1,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,2,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,3,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,4,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,5,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,6,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,7,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,8,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,9,0,0,-1,0,0
67,8,67000,133,1,1,35,1,3,0,-1,10,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
67,8,67000,134,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
68,8,67000,135,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,1,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,2,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,3,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,4,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,5,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,6,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,7,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,8,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,9,0,0,-1,0,0
68,8,67000,136,1,1,35,1,3,0,-1,10,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,1,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,2,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,3,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,4,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,5,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,6,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,7,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,8,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,9,0,0,-1,0,0
69,8,67000,137,1,1,35,1,3,0,-1,10,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
69,8,67000,138,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
70,8,12000,139,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,1,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,2,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,3,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,4,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,5,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,6,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,7,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,8,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,9,0,0,-1,0,0
70,8,12000,140,1,1,35,1,3,0,-1,10,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
71,8,12000,141,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,1,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,2,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,3,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,4,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,5,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,6,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,7,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,8,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,9,0,0,-1,0,0
71,8,12000,142,1,1,35,1,3,0,-1,10,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
72,8,12000,143,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,1,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,2,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,3,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,4,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,5,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,6,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,7,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,8,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,9,0,0,-1,0,0
72,8,12000,144,1,1,35,1,3,0,-1,10,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,1,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,2,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,3,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,4,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,5,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,6,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,7,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,8,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,9,0,0,-1,0,0
73,9,14000,145,1,1,35,1,3,0,-1,10,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
73,9,14000,146,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,1,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,2,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,3,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,4,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,5,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,6,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,7,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,8,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,9,0,0,-1,0,0
74,9,14000,147,2,4,55,3,3,-1,-1,10,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,1,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,2,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,3,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,4,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,5,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,6,0,0,-1,0,0
74,9,14000,148,1,1,35,1,3,0,-1,7,0,0,-1,0,0
