Purpose,EntryPeriod,ReturnPeriod,Percent
4,16,7,0
4,17,7,0
4,18,7,0
4,19,7,0
4,20,7,0
4,21,7,0
4,22,7,0
4,23,7,0
4,24,7,0
4,25,7,0
4,26,7,0
4,27,7,0
4,28,7,0
4,29,7,0
4,30,7,0
4,31,7,0
4,32,7,0
4,33,7,0
4,34,7,0
4,35,7,0
4,36,7,0
4,37,7,0
4,38,7,0
4,39,7,0
4,40,7,0
4,1,8,0
4,2,8,0
4,3,8,0
4,4,8,0
4,5,8,0
4,6,8,0
4,7,8,0
4,8,8,0
4,9,8,0
4,10,8,0
4,11,8,0
4,12,8,0
4,13,8,0
4,14,8,0
4,15,8,0
4,16,8,0
4,17,8,0
4,18,8,0
4,19,8,0
4,20,8,0
4,21,8,0
4,22,8,0
4,23,8,0
4,24,8,0
4,25,8,0
4,26,8,0
4,27,8,0
4,28,8,0
4,29,8,0
4,30,8,0
4,31,8,0
4,32,8,0
4,33,8,0
4,34,8,0
4,35,8,0
4,36,8,0
4,37,8,0
4,38,8,0
4,39,8,0
4,40,8,0
4,1,9,0
4,2,9,0
4,3,9,0
4,4,9,0
4,5,9,0
4,6,9,0
4,7,9,0
4,8,9,0
4,9,9,0
4,10,9,0
4,11,9,0
4,12,9,0
4,13,9,0
4,14,9,0
4,15,9,0
4,16,9,0
4,17,9,0
4,18,9,0
4,19,9,0
4,20,9,0
4,21,9,0
4,22,9,0
4,23,9,0
4,24,9,0
4,25,9,0
4,26,9,0
4,27,9,0
4,28,9,0
4,29,9,0
4,30,9,0
4,31,9,0
4,32,9,0
4,33,9,0
4,34,9,0
4,35,9,0
4,36,9,0
4,37,9,0
4,38,9,0
4,39,9,0
4,40,9,0
4,1,10,0
4,2,10,0
4,3,10,0
4,4,10,0
4,5,10,0
4,6,10,0
4,7,10,0
4,8,10,0
4,9,10,0
4,10,10,0
4,11,10,0
4,12,10,0
4,13,10,0
4,14,10,0
4,15,10,0
4,16,10,0
4,17,10,0
4,18,10,0
4,19,10,0
4,20,10,0
4,21,10,0
4,22,10,0
4,23,10,0
4,24,10,0
4,25,10,0
4,26,10,0
4,27,10,0
4,28,10,0
4,29,10,0
4,30,10,0
4,31,10,0
4,32,10,0
4,33,10,0
4,34,10,0
4,35,10,0
4,36,10,0
4,37,10,0
4,38,10,0
4,39,10,0
4,40,10,0
4,1,11,0
4,2,11,0
4,3,11,0
4,4,11,0
4,5,11,0
4,6,11,0
4,7,11,0
4,8,11,0
4,9,11,0
4,10,11,0
4,11,11,0
4,12,11,0
4,13,11,0
4,14,11,0
4,15,11,0
4,16,11,0
4,17,11,0
4,18,11,0
4,19,11,0
4,20,11,0
4,21,11,0
4,22,11,0
4,23,11,0
4,24,11,0
4,25,11,0
4,26,11,0
4,27,11,0
4,28,11,0
4,29,11,0
4,30,11,0
4,31,11,0
4,32,11,0
4,33,11,0
4,34,11,0
4,35,11,0
4,36,11,0
4,37,11,0
4,38,11,0
4,39,11,0
4,40,11,0
4,1,12,0
4,2,12,0
4,3,12,0
4,4,12,0
4,5,12,0
4,6,12,0
4,7,12,0
4,8,12,0
4,9,12,0
4,10,12,0
4,11,12,0
4,12,12,0
4,13,12,0
4,14,12,0
4,15,12,0
4,16,12,0
4,17,12,0
4,18,12,0
4,19,12,0
4,20,12,0
4,21,12,0
4,22,12,0
4,23,12,0
4,24,12,0
4,25,12,0
4,26,12,0
4,27,12,0
4,28,12,0
4,29,12,0
4,30,12,0
4,31,12,0
4,32,12,0
4,33,12,0
4,34,12,0
4,35,12,0
4,36,12,0
4,37,12,0
4,38,12,0
4,39,12,0
4,40,12,0
4,1,13,0
4,2,13,0
4,3,13,0
4,4,13,0
4,5,13,0
4,6,13,0
4,7,13,0
4,8,13,0
4,9,13,0
4,10,13,0
4,11,13,0
4,12,13,0
4,13,13,0
4,14,13,0
4,15,13,0
4,16,13,0
4,17,13,0
4,18,13,0
4,19,13,0
4,20,13,0
4,21,13,0
4,22,13,0
4,23,13,0
4,24,13,0
4,25,13,0
4,26,13,0
4,27,13,0
4,28,13,0
4,29,13,0
4,30,13,0
4,31,13,0
4,32,13,0
4,33,13,0
4,34,13,0
4,35,13,0
4,36,13,0
4,37,13,0
4,38,13,0
4,39,13,0
4,40,13,0
4,1,14,0
4,2,14,0
4,3,14,0
4,4,14,0
4,5,14,0
4,6,14,0
4,7,14,0
4,8,14,0
4,9,14,0
4,10,14,0
4,11,14,0
4,12,14,0
4,13,14,0
4,14,14,0
4,15,14,0
4,16,14,0
4,17,14,0
4,18,14,0
4,19,14,0
4,20,14,0
4,21,14,0
4,22,14,0
4,23,14,0
4,24,14,0
4,25,14,0
4,26,14,0
4,27,14,0
4,28,14,0
4,29,14,0
4,30,14,0
4,31,14,0
4,32,14,0
4,33,14,0
4,34,14,0
4,35,14,0
4,36,14,0
4,37,14,0
4,38,14,0
4,39,14,0
4,40,14,0
4,1,15,0
4,2,15,0
4,3,15,0
4,4,15,0
4,5,15,0
4,6,15,0
4,7,15,0
4,8,15,0
4,9,15,0
4,10,15,0
4,11,15,0
4,12,15,0
4,13,15,0
4,14,15,0
4,15,15,0
4,16,15,0
4,17,15,0
4,18,15,0
4,19,15,0
4,20,15,0
4,21,15,0
4,22,15,0
4,23,15,0
4,24,15,0
4,25,15,0
4,26,15,0
4,27,15,0
4,28,15,0
4,29,15,0
4,30,15,0
4,31,15,0
4,32,15,0
4,33,15,0
4,34,15,0
4,35,15,0
4,36,15,0
4,37,15,0
4,38,15,0
4,39,15,0
4,40,15,0
4,1,16,0
4,2,16,0
4,3,16,0
4,4,16,0
4,5,16,0
4,6,16,0
4,7,16,0
4,8,16,0
4,9,16,0
4,10,16,0
4,11,16,0
4,12,16,0
4,13,16,0
4,14,16,0
4,15,16,0
4,16,16,0
4,17,16,0
4,18,16,0
4,19,16,0
4,20,16,0
4,21,16,0
4,22,16,0
4,23,16,0
4,24,16,0
4,25,16,0
4,26,16,0
4,27,16,0
4,28,16,0
4,29,16,0
4,30,16,0
4,31,16,0
4,32,16,0
4,33,16,0
4,34,16,0
4,35,16,0
4,36,16,0
4,37,16,0
4,38,16,0
4,39,16,0
4,40,16,0
4,1,17,0.0001
4,2,17,0.0002
4,3,17,0.0003
4,4,17,0
4,5,17,0
4,6,17,0
4,7,17,0
4,8,17,0
4,9,17,0.0042
4,10,17,0
4,11,17,0
4,12,17,0
4,13,17,0
4,14,17,0
4,15,17,0
4,16,17,0
4,17,17,0
4,18,17,0
4,19,17,0
4,20,17,0
4,21,17,0
4,22,17,0
4,23,17,0
4,24,17,0
4,25,17,0
4,26,17,0
4,27,17,0
4,28,17,0
4,29,17,0
4,30,17,0
4,31,17,0
4,32,17,0
4,33,17,0
4,34,17,0
4,35,17,0
4,36,17,0
4,37,17,0
4,38,17,0
4,39,17,0
4,40,17,0
4,1,18,0.0001
4,2,18,0.0002
4,3,18,0.0003
4,4,18,0
4,5,18,0
4,6,18,0
4,7,18,0
4,8,18,0.0046
4,9,18,0
4,10,18,0
4,11,18,0
4,12,18,0
4,13,18,0
4,14,18,0
4,15,18,0
4,16,18,0
4,17,18,0
4,18,18,0
4,19,18,0
4,20,18,0
4,21,18,0
4,22,18,0
4,23,18,0
4,24,18,0
4,25,18,0
4,26,18,0
4,27,18,0
4,28,18,0
4,29,18,0
4,30,18,0
4,31,18,0
4,32,18,0
4,33,18,0
4,34,18,0
4,35,18,0
4,36,18,0
4,37,18,0
4,38,18,0
4,39,18,0
4,40,18,0
4,1,19,0.0004
4,2,19,0.0007
4,3,19,0.0011
4,4,19,0
4,5,19,0
4,6,19,0
4,7,19,0.0024
4,8,19,0
4,9,19,0
4,10,19,0
4,11,19,0
4,12,19,0
4,13,19,0
4,14,19,0.005
4,15,19,0
4,16,19,0
4,17,19,0
4,18,19,0
4,19,19,0.003
4,20,19,0
4,21,19,0
4,22,19,0
4,23,19,0
4,24,19,0
4,25,19,0
4,26,19,0
4,27,19,0
4,28,19,0
4,29,19,0
4,30,19,0
4,31,19,0
4,32,19,0
4,33,19,0
4,34,19,0
4,35,19,0
4,36,19,0
4,37,19,0
4,38,19,0
4,39,19,0
4,40,19,0
4,1,20,1.00E-04
4,2,20,0.0001
4,3,20,0.0002
4,4,20,0
4,5,20,0
4,6,20,0.0024
4,7,20,0
4,8,20,0
4,9,20,0
4,10,20,0
4,11,20,0
4,12,20,0
4,13,20,0
4,14,20,0
4,15,20,0
4,16,20,0
4,17,20,0
4,18,20,0
4,19,20,0
4,20,20,0
4,21,20,0
4,22,20,0
4,23,20,0
4,24,20,0
4,25,20,0
4,26,20,0
4,27,20,0
4,28,20,0
4,29,20,0
4,30,20,0
4,31,20,0
4,32,20,0
4,33,20,0
4,34,20,0
4,35,20,0
4,36,20,0
4,37,20,0
4,38,20,0
4,39,20,0
4,40,20,0
4,1,21,0.0007
4,2,21,0.0011
4,3,21,0.0019
4,4,21,0
4,5,21,0
4,6,21,0
4,7,21,0
4,8,21,0.0098
4,9,21,0
4,10,21,0.0016
4,11,21,0
4,12,21,0
4,13,21,0.0025
4,14,21,0
4,15,21,0.0051
4,16,21,0
4,17,21,0
4,18,21,0
4,19,21,0
4,20,21,0
4,21,21,0
4,22,21,0
4,23,21,0
4,24,21,0
4,25,21,0
4,26,21,0
4,27,21,0
4,28,21,0
4,29,21,0
4,30,21,0
4,31,21,0
4,32,21,0
4,33,21,0
4,34,21,0
4,35,21,0
4,36,21,0
4,37,21,0
4,38,21,0
4,39,21,0
4,40,21,0
4,1,22,0.0006
4,2,22,0.0009
4,3,22,0.0014
4,4,22,0
4,5,22,0
4,6,22,0.0058
4,7,22,0
4,8,22,0.0041
4,9,22,0.0022
4,10,22,0
4,11,22,0
4,12,22,0
4,13,22,0
4,14,22,0
4,15,22,0
4,16,22,0.0036
4,17,22,0
4,18,22,0
4,19,22,0
4,20,22,0
4,21,22,0
4,22,22,0
4,23,22,0
4,24,22,0
4,25,22,0
4,26,22,0
4,27,22,0
4,28,22,0
4,29,22,0
4,30,22,0
4,31,22,0
4,32,22,0
4,33,22,0
4,34,22,0
4,35,22,0
4,36,22,0
4,37,22,0
4,38,22,0
4,39,22,0
4,40,22,0
4,1,23,0.0005
4,2,23,0.0008
4,3,23,0.0013
4,4,23,0
4,5,23,0.0024
4,6,23,0
4,7,23,0.0056
4,8,23,0
4,9,23,0
4,10,23,0
4,11,23,0
4,12,23,0.003
4,13,23,0
4,14,23,0
4,15,23,0
4,16,23,0
4,17,23,0
4,18,23,0.0025
4,19,23,0
4,20,23,0
4,21,23,0
4,22,23,0
4,23,23,0
4,24,23,0
4,25,23,0
4,26,23,0
4,27,23,0
4,28,23,0
4,29,23,0
4,30,23,0
4,31,23,0
4,32,23,0
4,33,23,0
4,34,23,0
4,35,23,0
4,36,23,0
4,37,23,0
4,38,23,0
4,39,23,0
4,40,23,0
4,1,24,0.0029
4,2,24,0.0043
4,3,24,0.0072
4,4,24,0
4,5,24,0
4,6,24,0.017
4,7,24,0.0024
4,8,24,0.0117
4,9,24,0.0041
4,10,24,0.0056
4,11,24,0
4,12,24,0
4,13,24,0.0149
4,14,24,0
4,15,24,0.0079
4,16,24,0
4,17,24,0.005
4,18,24,0.005
4,19,24,0
4,20,24,0
4,21,24,0
4,22,24,0
4,23,24,0
4,24,24,0
4,25,24,0
4,26,24,0
4,27,24,0
4,28,24,0
4,29,24,0
4,30,24,0
4,31,24,0
4,32,24,0
4,33,24,0
4,34,24,0
4,35,24,0
4,36,24,0
4,37,24,0
4,38,24,0
4,39,24,0
4,40,24,0
4,1,25,0.0012
4,2,25,0.0019
4,3,25,0.0031
4,4,25,0
4,5,25,0
4,6,25,0.0028
4,7,25,0.0074
4,8,25,0.0022
4,9,25,0.0041
4,10,25,0.0049
4,11,25,0.0035
4,12,25,0
4,13,25,0.005
4,14,25,0
4,15,25,0
4,16,25,0
4,17,25,0
4,18,25,0
4,19,25,0
4,20,25,0
4,21,25,0
4,22,25,0.0025
4,23,25,0
4,24,25,0
4,25,25,0
4,26,25,0
4,27,25,0
4,28,25,0
4,29,25,0
4,30,25,0
4,31,25,0
4,32,25,0
4,33,25,0
4,34,25,0
4,35,25,0
4,36,25,0
4,37,25,0
4,38,25,0
4,39,25,0
4,40,25,0
4,1,26,0.0021
4,2,26,0.0031
4,3,26,0.0052
4,4,26,0
4,5,26,0.0028
4,6,26,0
4,7,26,0.0134
4,8,26,0.0102
4,9,26,0.0074
4,10,26,0.0055
4,11,26,0
4,12,26,0.003
4,13,26,0
4,14,26,0
4,15,26,0.0076
4,16,26,0
4,17,26,0
4,18,26,0
4,19,26,0
4,20,26,0.0025
4,21,26,0.003
4,22,26,0
4,23,26,0
4,24,26,0
4,25,26,0
4,26,26,0
4,27,26,0
4,28,26,0
4,29,26,0
4,30,26,0
4,31,26,0
4,32,26,0
4,33,26,0
4,34,26,0
4,35,26,0
4,36,26,0
4,37,26,0
4,38,26,0
4,39,26,0
4,40,26,0
4,1,27,0.0017
4,2,27,0.0026
4,3,27,0.0043
4,4,27,0
4,5,27,0
4,6,27,0.0028
4,7,27,0.0133
4,8,27,0.0046
4,9,27,0.0105
4,10,27,0.0032
4,11,27,0.0021
4,12,27,0
4,13,27,0
4,14,27,0.005
4,15,27,0
4,16,27,0
4,17,27,0
4,18,27,0.0025
4,19,27,0.003
4,20,27,0
4,21,27,0
4,22,27,0
4,23,27,0
4,24,27,0
4,25,27,0
4,26,27,0
4,27,27,0
4,28,27,0
4,29,27,0
4,30,27,0
4,31,27,0
4,32,27,0
4,33,27,0
4,34,27,0
4,35,27,0
4,36,27,0
4,37,27,0
4,38,27,0
4,39,27,0
4,40,27,0
4,1,28,0.0024
4,2,28,0.0036
4,3,28,0.0061
4,4,28,0
4,5,28,0
4,6,28,0.0132
4,7,28,0.0024
4,8,28,0.002
4,9,28,0.0129
4,10,28,0.0052
4,11,28,0.0047
4,12,28,0.004
4,13,28,0.005
4,14,28,0
4,15,28,0.003
4,16,28,0
4,17,28,0
4,18,28,0
4,19,28,0.003
4,20,28,0
4,21,28,0.0072
4,22,28,0
4,23,28,0
4,24,28,0
4,25,28,0
4,26,28,0
4,27,28,0
4,28,28,0
4,29,28,0
4,30,28,0
4,31,28,0
4,32,28,0
4,33,28,0
4,34,28,0
4,35,28,0
4,36,28,0
4,37,28,0
4,38,28,0
4,39,28,0
4,40,28,0
4,1,29,0.001
4,2,29,0.0027
4,3,29,0.0045
4,4,29,0
4,5,29,0
4,6,29,0.0048
4,7,29,0.0077
4,8,29,0.0073
4,9,29,0
4,10,29,0
4,11,29,0
4,12,29,0.0036
4,13,29,0.003
4,14,29,0.0119
4,15,29,0
4,16,29,0
4,17,29,0
4,18,29,0.0036
4,19,29,0
4,20,29,0.003
4,21,29,0
4,22,29,0
4,23,29,0
4,24,29,0
4,25,29,0
4,26,29,0
4,27,29,0
4,28,29,0
4,29,29,0
4,30,29,0
4,31,29,0
4,32,29,0
4,33,29,0
4,34,29,0
4,35,29,0
4,36,29,0
4,37,29,0
4,38,29,0
4,39,29,0
4,40,29,0
4,1,30,0.004
4,2,30,0.006
4,3,30,0.01
4,4,30,0.0028
4,5,30,0
4,6,30,0.0036
4,7,30,0.0061
4,8,30,0.0096
4,9,30,0.0074
4,10,30,0.0027
4,11,30,0.0016
4,12,30,0.0172
4,13,30,0.0252
4,14,30,0.0145
4,15,30,0
4,16,30,0
4,17,30,0
4,18,30,0
4,19,30,0.004
4,20,30,0.003
4,21,30,0
4,22,30,0
4,23,30,0
4,24,30,0
4,25,30,0
4,26,30,0
4,27,30,0
4,28,30,0
4,29,30,0
4,30,30,0
4,31,30,0
4,32,30,0
4,33,30,0
4,34,30,0
4,35,30,0
4,36,30,0
4,37,30,0
4,38,30,0
4,39,30,0
4,40,30,0
4,1,31,0.0011
4,2,31,0.0017
4,3,31,0.0029
4,4,31,0
4,5,31,0.0024
4,6,31,0.002
4,7,31,0
4,8,31,0.0048
4,9,31,0.0024
4,10,31,0
4,11,31,0.0016
4,12,31,0
4,13,31,0.004
4,14,31,0
4,15,31,0.0025
4,16,31,0.005
4,17,31,0.004
4,18,31,0
4,19,31,0
4,20,31,0
4,21,31,0
4,22,31,0
4,23,31,0
4,24,31,0
4,25,31,0
4,26,31,0
4,27,31,0
4,28,31,0
4,29,31,0
4,30,31,0
4,31,31,0
4,32,31,0
4,33,31,0
4,34,31,0
4,35,31,0
4,36,31,0
4,37,31,0
4,38,31,0
4,39,31,0
4,40,31,0
4,1,32,0.0034
4,2,32,0.0051
4,3,32,0.0084
4,4,32,0
4,5,32,0.0024
4,6,32,0.0022
4,7,32,0
4,8,32,0.0024
4,9,32,0
4,10,32,0.0055
4,11,32,0.0021
4,12,32,0
4,13,32,0.0289
4,14,32,0.0025
4,15,32,0
4,16,32,0
4,17,32,0
4,18,32,0.0025
4,19,32,0.0076
4,20,32,0.004
4,21,32,0.012
4,22,32,0
4,23,32,0
4,24,32,0.005
4,25,32,0
4,26,32,0
4,27,32,0
4,28,32,0
4,29,32,0
4,30,32,0
4,31,32,0
4,32,32,0
4,33,32,0
4,34,32,0
4,35,32,0
4,36,32,0
4,37,32,0
4,38,32,0
4,39,32,0
4,40,32,0
4,1,33,0.0015
4,2,33,0.0022
4,3,33,0.0036
4,4,33,0
4,5,33,0.0024
4,6,33,0.0024
4,7,33,0
4,8,33,0.0028
4,9,33,0
4,10,33,0.0036
4,11,33,0
4,12,33,0.0025
4,13,33,0.0025
4,14,33,0.0025
4,15,33,0
4,16,33,0
4,17,33,0.0025
4,18,33,0
4,19,33,0
4,20,33,0
4,21,33,0
4,22,33,0.0131
4,23,33,0
4,24,33,0
4,25,33,0
4,26,33,0
4,27,33,0
4,28,33,0
4,29,33,0
4,30,33,0
4,31,33,0
4,32,33,0
4,33,33,0
4,34,33,0
4,35,33,0
4,36,33,0
4,37,33,0
4,38,33,0
4,39,33,0
4,40,33,0
4,1,34,0.0014
4,2,34,0.002
4,3,34,0.0034
4,4,34,0
4,5,34,0.0024
4,6,34,0
4,7,34,0
4,8,34,0.002
4,9,34,0.0076
4,10,34,0
4,11,34,0.0056
4,12,34,0
4,13,34,0
4,14,34,0.0076
4,15,34,0
4,16,34,0
4,17,34,0.008
4,18,34,0
4,19,34,0
4,20,34,0
4,21,34,0
4,22,34,0
4,23,34,0
4,24,34,0
4,25,34,0
4,26,34,0
4,27,34,0
4,28,34,0
4,29,34,0
4,30,34,0
4,31,34,0
4,32,34,0
4,33,34,0
4,34,34,0
4,35,34,0
4,36,34,0
4,37,34,0
4,38,34,0
4,39,34,0
4,40,34,0
4,1,35,0.0008
4,2,35,0.0012
4,3,35,0.0019
4,4,35,0
4,5,35,0
4,6,35,0
4,7,35,0.0096
4,8,35,0
4,9,35,0
4,10,35,0
4,11,35,0
4,12,35,0
4,13,35,0.005
4,14,35,0.0051
4,15,35,0
4,16,35,0
4,17,35,0
4,18,35,0
4,19,35,0
4,20,35,0
4,21,35,0
4,22,35,0
4,23,35,0
4,24,35,0
4,25,35,0
4,26,35,0
4,27,35,0
4,28,35,0
4,29,35,0
4,30,35,0
4,31,35,0
4,32,35,0
4,33,35,0
4,34,35,0
4,35,35,0
4,36,35,0
4,37,35,0
4,38,35,0
4,39,35,0
4,40,35,0
4,1,36,0.0003
4,2,36,0.0005
4,3,36,0.0008
4,4,36,0
4,5,36,0
4,6,36,0
4,7,36,0
4,8,36,0
4,9,36,0
4,10,36,0
4,11,36,0
4,12,36,0
4,13,36,0.0025
4,14,36,0.0025
4,15,36,0
4,16,36,0
4,17,36,0
4,18,36,0
4,19,36,0
4,20,36,0
4,21,36,0
4,22,36,0.0025
4,23,36,0
4,24,36,0
4,25,36,0
4,26,36,0
4,27,36,0
4,28,36,0
4,29,36,0
4,30,36,0
4,31,36,0
4,32,36,0
4,33,36,0
4,34,36,0
4,35,36,0
4,36,36,0
4,37,36,0
4,38,36,0
4,39,36,0
4,40,36,0
4,1,37,0.0014
4,2,37,0.002
4,3,37,0.0034
4,4,37,0
4,5,37,0
4,6,37,0
4,7,37,0
4,8,37,0
4,9,37,0.0043
4,10,37,0
4,11,37,0
4,12,37,0.004
4,13,37,0
4,14,37,0.0099
4,15,37,0
4,16,37,0
4,17,37,0
4,18,37,0
4,19,37,0.003
4,20,37,0
4,21,37,0.0051
4,22,37,0
4,23,37,0.0025
4,24,37,0
4,25,37,0
4,26,37,0.0025
4,27,37,0
4,28,37,0
4,29,37,0
4,30,37,0
4,31,37,0
4,32,37,0
4,33,37,0
4,34,37,0
4,35,37,0
4,36,37,0
4,37,37,0
4,38,37,0
4,39,37,0
4,40,37,0
4,1,38,0.0014
4,2,38,0.0021
4,3,38,0.0035
4,4,38,0
4,5,38,0
4,6,38,0.0026
4,7,38,0
4,8,38,0
4,9,38,0
4,10,38,0
4,11,38,0
4,12,38,0.005
4,13,38,0.0036
4,14,38,0
4,15,38,0.004
4,16,38,0.0082
4,17,38,0
4,18,38,0.003
4,19,38,0.0051
4,20,38,0
4,21,38,0
4,22,38,0
4,23,38,0
4,24,38,0
4,25,38,0
4,26,38,0
4,27,38,0
4,28,38,0
4,29,38,0
4,30,38,0
4,31,38,0
4,32,38,0
4,33,38,0
4,34,38,0
4,35,38,0
4,36,38,0
4,37,38,0
4,38,38,0
4,39,38,0
4,40,38,0
4,1,39,0.001
4,2,39,0.0015
4,3,39,0.0024
4,4,39,0
4,5,39,0
4,6,39,0
4,7,39,0
4,8,39,0
4,9,39,0
4,10,39,0
4,11,39,0.0019
4,12,39,0
4,13,39,0.0025
4,14,39,0
4,15,39,0.009
4,16,39,0
4,17,39,0
4,18,39,0
4,19,39,0
4,20,39,0
4,21,39,0
4,22,39,0.0055
4,23,39,0.0025
4,24,39,0
4,25,39,0
4,26,39,0
4,27,39,0
4,28,39,0
4,29,39,0
4,30,39,0
4,31,39,0
4,32,39,0
4,33,39,0
4,34,39,0
4,35,39,0
4,36,39,0
4,37,39,0
4,38,39,0
4,39,39,0
4,40,39,0
4,1,40,0.0028
4,2,40,0.0043
4,3,40,0.0071
4,4,40,0
4,5,40,0
4,6,40,0
4,7,40,0
4,8,40,0
4,9,40,0.0028
4,10,40,0
4,11,40,0.0015
4,12,40,0
4,13,40,0.0025
4,14,40,0.0075
4,15,40,0.0025
4,16,40,0.0025
4,17,40,0.0099
4,18,40,0.0063
4,19,40,0.0082
4,20,40,0
4,21,40,0
4,22,40,0.0126
4,23,40,0
4,24,40,0
4,25,40,0.0076
4,26,40,0
4,27,40,0
4,28,40,0
4,29,40,0
4,30,40,0
4,31,40,0
4,32,40,0
4,33,40,0
4,34,40,0
4,35,40,0
4,36,40,0
4,37,40,0
4,38,40,0
4,39,40,0
4,40,40,0
5,1,1,0
5,2,1,0
5,3,1,0
5,4,1,0
5,5,1,0
5,6,1,0
5,7,1,0
5,8,1,0
5,9,1,0
5,10,1,0
5,11,1,0
5,12,1,0
5,13,1,0
5,14,1,0
5,15,1,0
5,16,1,0
5,17,1,0
5,18,1,0
5,19,1,0
5,20,1,0
5,21,1,0
5,22,1,0
5,23,1,0
5,24,1,0
5,25,1,0
5,26,1,0
5,27,1,0
5,28,1,0
5,29,1,0
5,30,1,0
5,31,1,0
5,32,1,0
5,33,1,0
5,34,1,0
5,35,1,0
5,36,1,0
5,37,1,0
5,38,1,0
5,39,1,0
5,40,1,0
5,1,2,0
5,2,2,0
5,3,2,0
5,4,2,0
5,5,2,0
5,6,2,0
5,7,2,0
5,8,2,0
5,9,2,0
5,10,2,0
5,11,2,0
5,12,2,0
5,13,2,0
5,14,2,0
5,15,2,0
5,16,2,0
5,17,2,0
5,18,2,0
5,19,2,0
5,20,2,0
5,21,2,0
5,22,2,0
5,23,2,0
5,24,2,0
5,25,2,0
5,26,2,0
5,27,2,0
5,28,2,0
5,29,2,0
5,30,2,0
5,31,2,0
5,32,2,0
5,33,2,0
5,34,2,0
5,35,2,0
5,36,2,0
5,37,2,0
5,38,2,0
5,39,2,0
5,40,2,0
5,1,3,0
5,2,3,0
5,3,3,0
5,4,3,0
5,5,3,0
5,6,3,0
5,7,3,0
5,8,3,0
5,9,3,0
5,10,3,0
5,11,3,0
5,12,3,0
5,13,3,0
5,14,3,0
5,15,3,0
5,16,3,0
5,17,3,0
5,18,3,0
5,19,3,0
5,20,3,0
5,21,3,0
5,22,3,0
5,23,3,0
5,24,3,0
5,25,3,0
5,26,3,0
5,27,3,0
5,28,3,0
5,29,3,0
5,30,3,0
5,31,3,0
5,32,3,0
5,33,3,0
5,34,3,0
5,35,3,0
5,36,3,0
5,37,3,0
5,38,3,0
5,39,3,0
5,40,3,0
5,1,4,0
5,2,4,0
5,3,4,0
5,4,4,0
5,5,4,0
5,6,4,0
5,7,4,0
5,8,4,0
5,9,4,0
5,10,4,0
5,11,4,0
5,12,4,0
5,13,4,0
5,14,4,0
5,15,4,0
5,16,4,0
5,17,4,0
5,18,4,0
5,19,4,0
5,20,4,0
5,21,4,0
5,22,4,0
5,23,4,0
5,24,4,0
5,25,4,0
5,26,4,0
5,27,4,0
5,28,4,0
5,29,4,0
5,30,4,0
5,31,4,0
5,32,4,0
5,33,4,0
5,34,4,0
5,35,4,0
5,36,4,0
5,37,4,0
5,38,4,0
5,39,4,0
5,40,4,0
5,1,5,0
5,2,5,0
5,3,5,0
5,4,5,0
5,5,5,0
5,6,5,0
5,7,5,0
5,8,5,0
5,9,5,0
5,10,5,0
5,11,5,0
5,12,5,0
5,13,5,0
5,14,5,0
5,15,5,0
5,16,5,0
5,17,5,0
5,18,5,0
5,19,5,0
5,20,5,0
5,21,5,0
5,22,5,0
5,23,5,0
5,24,5,0
5,25,5,0
5,26,5,0
5,27,5,0
5,28,5,0
5,29,5,0
5,30,5,0
5,31,5,0
5,32,5,0
5,33,5,0
5,34,5,0
5,35,5,0
5,36,5,0
5,37,5,0
5,38,5,0
5,39,5,0
5,40,5,0
5,1,6,0
5,2,6,0
5,3,6,0
5,4,6,0
5,5,6,0
5,6,6,0
5,7,6,0
5,8,6,0
5,9,6,0
5,10,6,0
5,11,6,0
5,12,6,0
5,13,6,0
5,14,6,0
5,15,6,0
5,16,6,0
5,17,6,0
5,18,6,0
5,19,6,0
5,20,6,0
5,21,6,0
5,22,6,0
5,23,6,0
5,24,6,0
5,25,6,0
5,26,6,0
5,27,6,0
5,28,6,0
5,29,6,0
5,30,6,0
5,31,6,0
5,32,6,0
5,33,6,0
5,34,6,0
5,35,6,0
5,36,6,0
5,37,6,0
5,38,6,0
5,39,6,0
5,40,6,0
5,1,7,0
5,2,7,0
5,3,7,0
5,4,7,0
5,5,7,0
5,6,7,0
5,7,7,0
5,8,7,0
5,9,7,0
5,10,7,0
5,11,7,0
5,12,7,0
5,13,7,0
5,14,7,0
5,15,7,0
5,16,7,0
5,17,7,0
5,18,7,0
5,19,7,0
5,20,7,0
5,21,7,0
5,22,7,0
5,23,7,0
5,24,7,0
5,25,7,0
5,26,7,0
5,27,7,0
5,28,7,0
5,29,7,0
5,30,7,0
5,31,7,0
5,32,7,0
5,33,7,0
5,34,7,0
5,35,7,0
5,36,7,0
5,37,7,0
5,38,7,0
5,39,7,0
5,40,7,0
5,1,8,0
5,2,8,0
5,3,8,0
5,4,8,0
5,5,8,0
5,6,8,0
5,7,8,0
5,8,8,0
5,9,8,0
5,10,8,0
5,11,8,0
5,12,8,0
5,13,8,0
5,14,8,0
5,15,8,0
5,16,8,0
5,17,8,0
5,18,8,0
5,19,8,0
5,20,8,0
5,21,8,0
5,22,8,0
5,23,8,0
5,24,8,0
5,25,8,0
5,26,8,0
5,27,8,0
5,28,8,0
5,29,8,0
5,30,8,0
5,31,8,0
5,32,8,0
5,33,8,0
5,34,8,0
5,35,8,0
5,36,8,0
5,37,8,0
5,38,8,0
5,39,8,0
5,40,8,0
5,1,9,0
