Establishment_ID,Industry_No,Industry_Name,LUZ,MGRA,Employees,Size_Class
103218,11,LAF,159,23062,48,4
103219,11,LAF,159,23062,48,4
103220,11,LAF,159,23062,98,5
103221,11,LAF,159,23062,243,6
103222,11,LAF,159,23064,76,5
103223,11,LAF,159,24151,5,2
103224,11,LAF,160,16098,8,2
103225,11,LAF,160,16098,6,2
103226,11,LAF,160,16098,5,2
103227,11,LAF,160,16098,5,2
103228,11,LAF,160,16098,5,2
103229,11,LAF,160,16098,5,2
103230,11,LAF,160,16098,5,2
103231,11,LAF,160,16098,5,2
103232,11,LAF,160,16098,5,2
103233,11,LAF,160,16098,5,2
103234,11,LAF,160,16098,5,2
103235,11,LAF,160,16098,5,2
103236,11,LAF,160,16098,11,3
103237,11,LAF,160,16098,10,3
103238,11,LAF,160,16099,2,1
103239,11,LAF,160,16099,1,1
103240,11,LAF,160,16099,24,4
103241,11,LAF,160,16100,10,3
103242,11,LAF,160,16101,10,3
103243,11,LAF,160,16101,10,3
103244,11,LAF,160,16101,10,3
103245,11,LAF,160,16101,10,3
103246,11,LAF,160,16101,10,3
103247,11,LAF,160,16101,10,3
103248,11,LAF,160,16101,10,3
103249,11,LAF,160,16103,11,3
103250,11,LAF,160,16103,10,3
103251,11,LAF,160,16103,11,3
103252,11,LAF,160,16103,12,3
103253,11,LAF,160,16103,10,3
103254,11,LAF,160,16103,11,3
103255,11,LAF,160,16103,10,3
103256,11,LAF,160,16103,10,3
103257,11,LAF,160,16103,11,3
103258,11,LAF,160,16103,12,3
103259,11,LAF,160,16103,11,3
103260,11,LAF,160,16103,22,4
103261,11,LAF,160,16104,8,2
103262,11,LAF,160,16105,23,4
103263,11,LAF,160,16105,23,4
103264,11,LAF,160,16106,24,4
103265,11,LAF,160,16106,24,4
103266,11,LAF,160,16106,24,4
103267,11,LAF,160,16106,24,4
103268,11,LAF,160,16107,20,4
103269,11,LAF,160,16108,26,4
103270,11,LAF,160,16110,29,4
103271,11,LAF,160,16110,29,4
103272,11,LAF,160,16111,21,4
103273,11,LAF,160,16111,21,4
103274,11,LAF,160,16111,22,4
103275,11,LAF,160,16113,21,4
103276,11,LAF,160,16113,20,4
103277,11,LAF,160,16113,20,4
103278,11,LAF,160,16113,20,4
103279,11,LAF,160,16113,21,4
103280,11,LAF,160,16113,20,4
103281,11,LAF,160,16113,20,4
103282,11,LAF,160,16114,24,4
103283,11,LAF,160,16114,24,4
103284,11,LAF,160,16114,24,4
103285,11,LAF,160,16114,24,4
103286,11,LAF,160,16124,39,4
103287,11,LAF,160,16129,22,4
103288,11,LAF,160,16130,21,4
103289,11,LAF,160,16130,21,4
103290,11,LAF,160,16130,22,4
103291,11,LAF,160,16131,26,4
103292,11,LAF,160,16131,61,5
103293,11,LAF,160,16131,60,5
103294,11,LAF,160,16131,60,5
103295,11,LAF,160,16131,60,5
103296,11,LAF,160,16133,55,5
103297,11,LAF,160,16133,55,5
103298,11,LAF,160,16133,114,6
103299,11,LAF,160,16138,65,5
103300,11,LAF,160,16206,15,3
103301,11,LAF,160,16219,18,3
103302,11,LAF,160,16224,149,6
103303,11,LAF,160,16229,51,5
103304,11,LAF,160,16230,47,4
103305,11,LAF,160,23262,9,2
103306,11,LAF,160,23263,45,4
103307,11,LAF,160,23265,10,3
103308,11,LAF,160,23271,20,4
103309,11,LAF,160,23272,21,4
103310,11,LAF,160,23562,25,4
103311,11,LAF,160,23698,13,3
103312,11,LAF,160,24031,49,4
103313,11,LAF,161,245,84,5
103314,11,LAF,161,305,53,5
103315,11,LAF,161,507,22,4
103316,11,LAF,161,807,55,5
103317,11,LAF,161,822,121,6
103318,11,LAF,161,836,48,4
103319,11,LAF,161,1144,3,1
103320,11,LAF,161,1261,24,4
103321,11,LAF,161,1774,8,2
103322,11,LAF,161,1896,85,5
103323,11,LAF,161,1978,25,4
103324,11,LAF,161,2025,90,5
103325,11,LAF,161,2465,60,5
103326,11,LAF,161,2617,7,2
103327,11,LAF,161,2634,37,4
103328,11,LAF,161,2723,11,3
103329,11,LAF,161,2921,41,4
103330,11,LAF,161,3085,23,4
103331,11,LAF,161,3366,2,1
103332,11,LAF,161,3415,13,3
103333,11,LAF,161,3451,31,4
103334,11,LAF,161,3579,20,4
103335,11,LAF,161,5282,2,1
103336,11,LAF,161,5805,21,4
103337,11,LAF,161,6227,29,4
103338,11,LAF,161,6453,5,2
103339,11,LAF,161,6527,101,6
103340,11,LAF,161,6532,13,3
103341,11,LAF,161,6723,7,2
103342,11,LAF,161,6795,5,2
103343,11,LAF,161,6895,38,4
103344,11,LAF,161,6953,40,4
103345,11,LAF,161,8171,21,4
103346,11,LAF,161,8220,38,4
103347,11,LAF,161,8471,23,4
103348,11,LAF,161,8847,17,3
103349,11,LAF,161,8968,88,5
103350,11,LAF,161,10835,3,1
103351,11,LAF,161,10835,3,1
103352,11,LAF,161,10835,3,1
103353,11,LAF,161,10835,3,1
103354,11,LAF,161,10835,3,1
103355,11,LAF,161,10835,5,2
103356,11,LAF,161,10835,5,2
103357,11,LAF,161,10835,6,2
103358,11,LAF,161,10835,14,3
103359,11,LAF,161,10835,14,3
103360,11,LAF,161,10835,14,3
103361,11,LAF,161,10835,15,3
103362,11,LAF,161,10835,23,4
103363,11,LAF,161,10835,23,4
103364,11,LAF,161,10835,23,4
103365,11,LAF,161,10835,23,4
103366,11,LAF,161,10835,23,4
103367,11,LAF,161,10835,55,5
103368,11,LAF,161,11186,50,5
103369,11,LAF,161,11195,3,1
103370,11,LAF,161,11200,36,4
103371,11,LAF,161,12526,4,1
103372,11,LAF,161,23866,39,4
103373,11,LAF,162,1652,1,1
103374,11,LAF,162,1652,1,1
103375,11,LAF,162,1652,1,1
103376,11,LAF,162,1652,1,1
103377,11,LAF,162,1652,1,1
103378,11,LAF,162,1652,1,1
103379,11,LAF,162,1652,2,1
103380,11,LAF,162,1652,1,1
103381,11,LAF,162,1652,1,1
103382,11,LAF,162,1652,1,1
103383,11,LAF,162,1652,1,1
103384,11,LAF,162,1652,1,1
103385,11,LAF,162,1652,2,1
103386,11,LAF,162,1652,1,1
103387,11,LAF,162,1676,4,1
103388,11,LAF,162,1676,4,1
103389,11,LAF,162,1676,5,2
103390,11,LAF,162,1676,5,2
103391,11,LAF,162,1676,5,2
103392,11,LAF,162,1676,6,2
103393,11,LAF,162,1676,5,2
103394,11,LAF,162,1676,6,2
103395,11,LAF,162,1676,5,2
103396,11,LAF,162,3833,6,2
103397,11,LAF,162,3833,6,2
103398,11,LAF,162,3833,7,2
103399,11,LAF,162,5111,5,2
103400,11,LAF,162,5111,5,2
103401,11,LAF,162,5111,5,2
103402,11,LAF,162,5111,5,2
103403,11,LAF,162,5111,5,2
103404,11,LAF,162,5111,5,2
103405,11,LAF,162,5111,5,2
103406,11,LAF,162,5111,5,2
103407,11,LAF,162,5111,6,2
103408,11,LAF,162,5111,5,2
103409,11,LAF,162,5111,5,2
103410,11,LAF,162,5111,7,2
103411,11,LAF,162,5111,10,3
103412,11,LAF,162,5111,10,3
103413,11,LAF,162,5111,10,3
103414,11,LAF,162,5111,11,3
103415,11,LAF,162,5111,10,3
103416,11,LAF,162,5111,11,3
103417,11,LAF,162,5111,11,3
103418,11,LAF,162,5111,11,3
103419,11,LAF,162,5111,12,3
103420,11,LAF,162,5111,10,3
103421,11,LAF,162,5313,10,3
103422,11,LAF,162,5313,10,3
103423,11,LAF,162,5313,20,4
103424,11,LAF,162,5313,21,4
103425,11,LAF,162,5313,20,4
103426,11,LAF,162,5456,24,4
103427,11,LAF,162,5456,23,4
103428,11,LAF,162,5691,19,3
103429,11,LAF,162,6073,11,3
103430,11,LAF,162,6199,12,3
103431,11,LAF,162,6298,21,4
103432,11,LAF,162,6298,22,4
103433,11,LAF,162,6298,22,4
103434,11,LAF,162,6298,21,4
103435,11,LAF,162,6298,22,4
103436,11,LAF,162,6298,21,4
103437,11,LAF,162,7979,25,4
103438,11,LAF,162,8418,23,4
103439,11,LAF,162,8558,3,1
103440,11,LAF,162,9901,22,4
103441,11,LAF,162,9901,20,4
103442,11,LAF,162,9901,20,4
103443,11,LAF,162,9901,20,4
103444,11,LAF,162,13127,26,4
103445,11,LAF,162,13127,25,4
103446,11,LAF,162,13127,25,4
103447,11,LAF,162,13532,21,4
103448,11,LAF,162,13532,22,4
103449,11,LAF,162,13534,24,4
103450,11,LAF,162,13534,24,4
103451,11,LAF,162,13535,44,4
103452,11,LAF,162,13535,92,5
103453,11,LAF,162,13535,91,5
103454,11,LAF,162,13551,4,1
103455,11,LAF,162,14317,8,2
103456,11,LAF,162,14320,28,4
103457,11,LAF,162,23845,10,3
103458,11,LAF,162,23852,6,2
103459,11,LAF,162,23859,1,1
103460,11,LAF,162,23867,12,3
103461,11,LAF,162,23876,19,3
103462,11,LAF,162,23883,210,6
103463,11,LAF,162,23884,5,2
103464,11,LAF,162,23897,4,1
103465,11,LAF,163,14331,1,1
103466,11,LAF,163,14331,1,1
103467,11,LAF,163,14331,2,1
103468,11,LAF,163,14331,1,1
103469,11,LAF,163,14331,1,1
103470,11,LAF,163,14331,3,1
103471,11,LAF,163,14331,1,1
103472,11,LAF,163,14331,1,1
103473,11,LAF,163,14331,2,1
103474,11,LAF,163,14331,1,1
103475,11,LAF,163,14331,1,1
103476,11,LAF,163,14331,2,1
103477,11,LAF,163,14331,2,1
103478,11,LAF,163,14332,4,1
103479,11,LAF,163,14332,5,2
103480,11,LAF,163,14332,5,2
103481,11,LAF,163,14332,5,2
103482,11,LAF,163,14332,5,2
103483,11,LAF,163,14332,5,2
103484,11,LAF,163,14332,5,2
103485,11,LAF,163,14332,6,2
103486,11,LAF,163,14332,5,2
103487,11,LAF,163,14332,5,2
103488,11,LAF,163,14332,5,2
103489,11,LAF,163,14332,5,2
103490,11,LAF,163,14332,5,2
103491,11,LAF,163,14332,5,2
103492,11,LAF,163,14332,5,2
103493,11,LAF,163,14332,5,2
103494,11,LAF,163,14332,5,2
103495,11,LAF,163,14332,5,2
103496,11,LAF,163,14332,5,2
103497,11,LAF,163,14332,5,2
103498,11,LAF,163,14332,5,2
103499,11,LAF,163,14332,10,3
103500,11,LAF,163,14332,10,3
103501,11,LAF,163,14332,10,3
103502,11,LAF,163,14332,11,3
103503,11,LAF,163,14334,6,2
103504,11,LAF,163,14336,11,3
103505,11,LAF,163,14336,11,3
103506,11,LAF,163,14336,11,3
103507,11,LAF,163,14336,11,3
103508,11,LAF,163,14336,11,3
103509,11,LAF,163,14336,11,3
103510,11,LAF,163,14336,11,3
103511,11,LAF,163,14336,11,3
103512,11,LAF,163,14337,9,2
103513,11,LAF,163,16236,10,3
103514,11,LAF,163,16236,11,3
103515,11,LAF,163,16236,10,3
103516,11,LAF,163,16236,12,3
103517,11,LAF,163,16236,22,4
103518,11,LAF,163,16236,22,4
103519,11,LAF,163,16236,22,4
103520,11,LAF,163,16236,22,4
103521,11,LAF,163,16236,22,4
103522,11,LAF,163,16236,22,4
103523,11,LAF,163,16236,23,4
103524,11,LAF,163,16248,6,2
103525,11,LAF,163,16254,20,4
103526,11,LAF,163,16254,20,4
103527,11,LAF,163,16254,20,4
103528,11,LAF,163,16254,20,4
103529,11,LAF,163,16254,20,4
103530,11,LAF,163,16254,20,4
103531,11,LAF,163,16254,21,4
103532,11,LAF,163,16254,20,4
103533,11,LAF,163,16270,21,4
103534,11,LAF,163,16270,21,4
103535,11,LAF,163,16274,22,4
103536,11,LAF,163,16274,22,4
103537,11,LAF,163,16274,22,4
103538,11,LAF,163,16274,22,4
103539,11,LAF,163,16274,22,4
103540,11,LAF,163,16283,3,1
103541,11,LAF,163,16287,29,4
103542,11,LAF,163,16287,29,4
103543,11,LAF,163,16289,21,4
103544,11,LAF,163,16289,21,4
103545,11,LAF,163,16289,52,5
103546,11,LAF,163,16291,3,1
103547,11,LAF,163,16299,2,1
103548,11,LAF,163,16360,7,2
103549,11,LAF,163,16364,1,1
103550,11,LAF,163,16365,1,1
103551,11,LAF,163,16366,60,5
103552,11,LAF,163,16370,16,3
103553,11,LAF,163,16378,12,3
103554,11,LAF,163,16387,5,2
103555,11,LAF,163,16389,26,4
103556,11,LAF,163,16449,42,4
103557,11,LAF,163,16643,28,4
103558,11,LAF,163,16644,30,4
103559,11,LAF,163,23217,109,6
103560,11,LAF,163,23217,108,6
103561,11,LAF,163,23239,9,2
103562,11,LAF,163,23243,7,2
103563,11,LAF,163,23560,61,5
103564,11,LAF,163,23847,20,4
103565,11,LAF,163,23926,164,6
103566,11,LAF,163,23928,4,1
103567,11,LAF,163,24010,119,6
103568,11,LAF,163,24155,9,2
103569,11,LAF,164,16313,50,5
103570,11,LAF,164,16337,1,1
103571,11,LAF,164,16343,1,1
103572,11,LAF,164,16343,5,2
103573,11,LAF,164,16343,20,4
103574,11,LAF,164,16399,73,5
103575,11,LAF,164,16403,81,5
103576,11,LAF,164,16409,2,1
103577,11,LAF,164,16415,5,2
103578,11,LAF,164,16415,10,3
103579,11,LAF,164,16415,21,4
103580,11,LAF,164,23114,12,3
103581,11,LAF,164,23235,6,2
103582,11,LAF,164,23235,13,3
103583,11,LAF,164,23235,30,4
103584,11,LAF,164,23235,30,4
103585,11,LAF,164,23235,29,4
103586,11,LAF,164,23235,30,4
103587,11,LAF,165,16349,2,1
103588,11,LAF,165,16349,2,1
103589,11,LAF,165,16349,2,1
103590,11,LAF,165,16349,2,1
103591,11,LAF,165,16349,2,1
103592,11,LAF,165,16349,2,1
103593,11,LAF,165,16349,5,2
103594,11,LAF,165,16349,7,2
103595,11,LAF,165,16349,5,2
103596,11,LAF,165,16349,5,2
103597,11,LAF,165,16349,6,2
103598,11,LAF,165,16349,5,2
103599,11,LAF,165,18374,5,2
103600,11,LAF,165,18374,5,2
103601,11,LAF,165,18374,7,2
103602,11,LAF,165,18374,11,3
103603,11,LAF,165,18448,2,1
103604,11,LAF,165,18457,11,3
103605,11,LAF,165,18457,12,3
103606,11,LAF,165,18457,11,3
103607,11,LAF,165,18457,11,3
103608,11,LAF,165,18457,12,3
103609,11,LAF,165,18460,12,3
103610,11,LAF,165,18460,26,4
103611,11,LAF,165,18460,27,4
103612,11,LAF,165,18460,26,4
103613,11,LAF,165,18460,26,4
103614,11,LAF,165,18460,26,4
103615,11,LAF,165,18462,62,5
103616,11,LAF,165,18462,61,5
103617,11,LAF,165,18741,1,1
103618,11,LAF,165,18781,3,1
103619,11,LAF,165,18820,9,2
103620,11,LAF,165,18822,82,5
103621,11,LAF,165,18939,15,3
103622,11,LAF,165,19059,3,1
103623,11,LAF,165,19200,24,4
103624,11,LAF,165,19203,10,3
103625,11,LAF,166,16474,1,1
103626,11,LAF,166,18277,3,1
103627,11,LAF,166,18296,1,1
103628,11,LAF,166,18296,10,3
103629,11,LAF,166,18296,10,3
103630,11,LAF,166,18303,1,1
103631,11,LAF,166,18303,1,1
103632,11,LAF,166,18303,1,1
103633,11,LAF,166,18303,5,2
103634,11,LAF,166,18303,5,2
103635,11,LAF,166,18303,20,4
103636,11,LAF,166,18322,3,1
103637,11,LAF,166,18521,4,1
103638,11,LAF,166,18530,1,1
103639,11,LAF,166,18530,1,1
103640,11,LAF,166,18530,5,2
103641,11,LAF,166,18530,5,2
103642,11,LAF,166,18530,5,2
103643,11,LAF,166,18530,10,3
103644,11,LAF,166,18530,10,3
103645,11,LAF,166,18531,1,1
103646,11,LAF,166,18531,1,1
103647,11,LAF,166,18531,10,3
103648,11,LAF,166,18531,10,3
103649,11,LAF,166,18531,20,4
103650,11,LAF,166,18531,20,4
103651,11,LAF,166,18531,20,4
103652,11,LAF,166,18531,20,4
103653,11,LAF,166,18531,20,4
103654,11,LAF,167,16706,6,2
103655,11,LAF,167,16706,6,2
103656,11,LAF,167,16706,6,2
103657,11,LAF,167,16706,7,2
103658,11,LAF,167,16706,29,4
103659,11,LAF,167,16706,29,4
103660,11,LAF,167,16706,29,4
103661,11,LAF,167,16706,29,4
103662,11,LAF,167,16709,50,5
103663,11,LAF,167,17853,1,1
103664,11,LAF,167,18112,2,1
103665,11,LAF,167,18112,26,4
103666,11,LAF,167,18491,2,1
103667,11,LAF,168,16516,31,4
103668,11,LAF,168,16539,31,4
103669,11,LAF,168,16558,14,3
103670,11,LAF,168,16691,9,2
103671,11,LAF,168,16697,12,3
103672,11,LAF,169,1380,10,3
103673,11,LAF,169,1442,5,2
103674,11,LAF,169,1442,7,2
103675,11,LAF,169,1442,5,2
103676,11,LAF,169,1442,5,2
103677,11,LAF,169,1442,11,3
103678,11,LAF,169,1442,11,3
103679,11,LAF,169,3837,29,4
103680,11,LAF,169,8926,11,3
103681,11,LAF,169,8926,11,3
103682,11,LAF,169,8926,12,3
103683,11,LAF,169,8926,11,3
103684,11,LAF,169,8926,11,3
103685,11,LAF,169,8926,11,3
103686,11,LAF,169,8926,11,3
103687,11,LAF,169,8926,24,4
103688,11,LAF,169,8926,24,4
103689,11,LAF,169,8926,24,4
103690,11,LAF,169,8926,24,4
103691,11,LAF,169,8926,24,4
103692,11,LAF,169,10837,99,5
103693,11,LAF,169,13594,22,4
103694,11,LAF,169,13596,124,6
103695,11,LAF,169,23753,39,4
103696,11,LAF,172,16630,1,1
103697,11,LAF,172,16832,20,4
103698,11,LAF,172,16836,2,1
103699,11,LAF,172,16836,1,1
103700,11,LAF,172,16836,6,2
103701,11,LAF,172,16836,24,4
103702,11,LAF,172,16837,6,2
103703,11,LAF,172,16837,11,3
103704,11,LAF,172,16838,9,2
103705,11,LAF,172,16856,1,1
103706,11,LAF,172,16856,1,1
103707,11,LAF,172,16856,5,2
103708,11,LAF,172,16856,10,3
103709,11,LAF,172,16856,10,3
103710,11,LAF,172,16856,10,3
103711,11,LAF,172,16856,10,3
103712,11,LAF,172,16856,10,3
103713,11,LAF,172,16856,10,3
103714,11,LAF,172,16856,10,3
103715,11,LAF,172,16856,10,3
103716,11,LAF,172,16856,50,5
103717,11,LAF,172,16856,51,5
103718,11,LAF,172,16857,1,1
103719,11,LAF,172,16857,10,3
103720,11,LAF,172,16858,16,3
103721,11,LAF,172,16859,20,4
103722,11,LAF,172,17030,15,3
103723,11,LAF,172,17032,13,3
103724,11,LAF,172,17037,1,1
103725,11,LAF,172,17044,12,3
103726,11,LAF,172,17051,2,1
103727,11,LAF,172,17051,25,4
103728,11,LAF,172,17074,21,4
103729,11,LAF,172,17074,22,4
103730,11,LAF,172,17074,52,5
103731,11,LAF,172,17076,10,3
103732,11,LAF,172,17076,10,3
103733,11,LAF,172,17076,10,3
103734,11,LAF,172,17076,20,4
103735,11,LAF,172,17076,20,4
103736,11,LAF,172,17076,50,5
103737,11,LAF,172,17084,14,3
103738,11,LAF,172,17092,3,1
103739,11,LAF,172,17094,24,4
103740,11,LAF,172,17095,1,1
103741,11,LAF,172,17095,20,4
103742,11,LAF,172,17096,16,3
103743,11,LAF,172,17099,10,3
103744,11,LAF,172,17099,11,3
103745,11,LAF,172,17099,22,4
103746,11,LAF,172,17099,53,5
103747,11,LAF,174,16901,6,2
103748,11,LAF,174,17156,25,4
103749,11,LAF,176,17782,14,3
103750,11,LAF,177,17315,9,2
103751,11,LAF,177,17535,1,1
103752,11,LAF,178,17018,1,1
103753,11,LAF,178,17494,9,2
103754,11,LAF,178,17688,2,1
103755,11,LAF,178,17688,1,1
103756,11,LAF,178,17688,12,3
103757,11,LAF,178,17717,9,2
103758,11,LAF,178,17719,15,3
103759,11,LAF,178,18026,12,3
103760,11,LAF,179,17409,9,2
103761,11,LAF,179,17756,2,1
103762,11,LAF,181,19778,10,3
103763,11,LAF,182,17834,12,3
103764,11,LAF,182,18035,15,3
103765,11,LAF,182,18050,15,3
103766,11,LAF,182,18066,5,2
103767,11,LAF,185,17868,6,2
103768,11,LAF,185,17869,4,1
103769,11,LAF,185,17875,4,1
103770,11,LAF,185,17880,93,5
103771,11,LAF,185,17887,1,1
103772,11,LAF,185,17887,1,1
103773,11,LAF,185,17896,10,3
103774,11,LAF,185,17896,10,3
103775,11,LAF,185,17896,20,4
103776,11,LAF,185,18148,6,2
103777,11,LAF,185,18148,5,2
103778,11,LAF,185,18148,5,2
103779,11,LAF,185,18148,10,3
103780,11,LAF,185,18148,11,3
103781,11,LAF,185,18160,5,2
103782,11,LAF,185,18160,11,3
103783,11,LAF,185,18160,22,4
103784,11,LAF,185,18164,1,1
103785,11,LAF,185,18164,10,3
103786,11,LAF,185,18164,10,3
103787,11,LAF,185,18500,1,1
103788,11,LAF,185,18533,70,5
103789,11,LAF,185,18541,2,1
103790,11,LAF,185,18541,6,2
103791,11,LAF,185,18541,11,3
103792,11,LAF,185,18546,2,1
103793,11,LAF,186,17857,2,1
103794,11,LAF,186,17863,2,1
103795,11,LAF,186,17863,2,1
103796,11,LAF,186,17863,2,1
103797,11,LAF,186,17863,2,1
103798,11,LAF,186,17863,2,1
103799,11,LAF,186,17863,31,4
103800,11,LAF,186,17935,30,4
103801,11,LAF,186,17935,29,4
103802,11,LAF,186,18180,2,1
103803,11,LAF,186,18207,3,1
103804,11,LAF,186,18212,10,3
103805,11,LAF,186,18227,68,5
103806,11,LAF,186,18666,5,2
103807,11,LAF,188,18910,5,2
103808,11,LAF,188,18920,1,1
103809,11,LAF,188,18932,5,2
103810,11,LAF,188,18937,4,1
103811,11,LAF,188,18937,20,4
103812,11,LAF,188,19156,4,1
103813,11,LAF,188,19299,75,5
103814,11,LAF,190,18378,5,2
103815,11,LAF,190,18387,1,1
103816,11,LAF,190,18387,1,1
103817,11,LAF,190,18394,1,1
103818,11,LAF,190,18394,2,1
103819,11,LAF,190,18394,1,1
103820,11,LAF,190,18394,5,2
103821,11,LAF,190,18394,20,4
103822,11,LAF,190,18394,20,4
103823,11,LAF,190,18394,20,4
103824,11,LAF,190,18398,10,3
103825,11,LAF,190,18398,10,3
103826,11,LAF,190,18398,10,3
103827,11,LAF,190,18398,10,3
103828,11,LAF,190,18398,10,3
103829,11,LAF,190,18398,10,3
103830,11,LAF,190,18398,11,3
103831,11,LAF,190,18398,20,4
103832,11,LAF,190,18398,20,4
103833,11,LAF,190,18398,21,4
103834,11,LAF,190,18398,50,5
103835,11,LAF,190,18406,21,4
103836,11,LAF,190,18406,52,5
103837,11,LAF,190,18409,1,1
103838,11,LAF,190,18590,6,2
103839,11,LAF,190,18598,5,2
103840,11,LAF,190,18598,21,4
103841,11,LAF,190,18613,3,1
103842,11,LAF,190,18618,10,3
103843,11,LAF,190,18618,20,4
103844,11,LAF,190,18628,5,2
103845,11,LAF,190,18628,10,3
103846,11,LAF,190,18628,10,3
103847,11,LAF,190,18628,21,4
103848,11,LAF,190,18629,20,4
103849,11,LAF,190,18630,21,4
103850,11,LAF,190,18630,21,4
103851,11,LAF,190,18631,5,2
103852,11,LAF,190,18631,10,3
103853,11,LAF,190,18633,10,3
103854,11,LAF,190,18633,11,3
103855,11,LAF,190,18633,22,4
103856,11,LAF,190,18635,5,2
103857,11,LAF,190,18635,11,3
103858,11,LAF,190,18635,53,5
103859,11,LAF,190,18636,11,3
103860,11,LAF,190,18637,5,2
103861,11,LAF,190,18639,3,1
103862,11,LAF,190,18654,27,4
103863,11,LAF,190,18766,21,4
103864,11,LAF,190,18766,22,4
103865,11,LAF,190,18773,19,3
103866,11,LAF,190,23967,11,3
103867,11,LAF,190,23967,12,3
103868,11,LAF,190,23967,11,3
103869,11,LAF,190,23967,11,3
103870,11,LAF,190,23967,24,4
103871,11,LAF,190,23967,25,4
103872,11,LAF,190,23967,24,4
103873,11,LAF,190,23967,57,5
103874,11,LAF,191,18483,5,2
103875,11,LAF,191,18808,12,3
103876,11,LAF,191,18843,5,2
103877,11,LAF,191,18860,6,2
103878,11,LAF,191,18860,11,3
103879,11,LAF,191,18865,7,2
103880,11,LAF,191,18865,6,2
103881,11,LAF,191,18865,6,2
103882,11,LAF,191,18865,6,2
103883,11,LAF,191,18865,6,2
103884,11,LAF,191,18868,6,2
103885,11,LAF,191,18871,10,3
103886,11,LAF,191,18871,22,4
103887,11,LAF,191,19054,8,2
103888,11,LAF,191,19057,1,1
103889,11,LAF,191,19057,1,1
103890,11,LAF,191,19057,1,1
103891,11,LAF,191,19057,1,1
103892,11,LAF,191,19057,10,3
103893,11,LAF,191,19057,20,4
103894,11,LAF,191,19058,20,4
103895,11,LAF,191,23256,10,3
103896,11,LAF,191,23256,11,3
103897,11,LAF,191,23256,10,3
103898,11,LAF,191,23256,11,3
103899,11,LAF,191,23256,10,3
103900,11,LAF,191,23256,11,3
103901,11,LAF,191,23256,10,3
103902,11,LAF,191,23256,13,3
103903,11,LAF,191,23256,22,4
103904,11,LAF,191,23257,25,4
103905,11,LAF,191,23257,25,4
103906,11,LAF,191,23257,25,4
103907,11,LAF,191,23257,24,4
103908,11,LAF,192,18801,1,1
103909,11,LAF,192,18801,1,1
103910,11,LAF,192,18801,1,1
103911,11,LAF,192,18801,5,2
103912,11,LAF,192,18801,50,5
103913,11,LAF,192,18803,11,3
103914,11,LAF,192,18803,10,3
103915,11,LAF,192,18803,10,3
103916,11,LAF,192,18803,10,3
103917,11,LAF,192,18803,21,4
103918,11,LAF,192,18803,21,4
103919,11,LAF,192,18803,21,4
103920,11,LAF,192,18823,1,1
103921,11,LAF,192,18894,11,3
103922,11,LAF,192,19060,11,3
103923,11,LAF,192,19060,10,3
103924,11,LAF,192,19060,21,4
103925,11,LAF,192,19060,21,4
103926,11,LAF,192,19062,10,3
103927,11,LAF,192,19062,21,4
103928,11,LAF,192,19062,104,6
103929,11,LAF,192,19063,45,4
103930,11,LAF,192,19063,44,4
103931,11,LAF,192,19112,10,3
103932,11,LAF,192,19123,74,5
103933,11,LAF,193,18832,1,1
103934,11,LAF,193,18832,2,1
103935,11,LAF,193,18832,1,1
103936,11,LAF,193,18832,1,1
103937,11,LAF,193,18832,3,1
103938,11,LAF,193,18832,1,1
103939,11,LAF,193,18832,2,1
103940,11,LAF,193,18832,1,1
103941,11,LAF,193,18832,2,1
103942,11,LAF,193,18832,2,1
103943,11,LAF,193,18832,1,1
103944,11,LAF,193,18832,2,1
103945,11,LAF,193,18832,1,1
103946,11,LAF,193,18832,5,2
103947,11,LAF,193,18832,5,2
103948,11,LAF,193,18832,5,2
103949,11,LAF,193,18832,5,2
103950,11,LAF,193,18832,6,2
103951,11,LAF,193,18853,10,3
103952,11,LAF,193,18853,11,3
103953,11,LAF,193,18853,10,3
103954,11,LAF,193,18853,10,3
103955,11,LAF,193,18853,10,3
103956,11,LAF,193,18853,10,3
103957,11,LAF,193,18853,11,3
103958,11,LAF,193,18853,10,3
103959,11,LAF,193,18853,10,3
103960,11,LAF,193,18853,10,3
103961,11,LAF,193,18878,1,1
103962,11,LAF,193,18912,10,3
103963,11,LAF,193,18912,11,3
103964,11,LAF,193,18912,10,3
103965,11,LAF,193,18912,10,3
103966,11,LAF,193,18912,10,3
103967,11,LAF,193,18912,20,4
103968,11,LAF,193,18916,28,4
103969,11,LAF,193,18950,22,4
103970,11,LAF,193,18950,22,4
103971,11,LAF,193,18950,22,4
103972,11,LAF,193,18950,22,4
103973,11,LAF,193,18953,23,4
103974,11,LAF,193,18963,1,1
103975,11,LAF,193,19069,8,2
103976,11,LAF,193,19078,4,1
103977,11,LAF,193,19079,33,4
103978,11,LAF,193,19148,27,4
103979,11,LAF,193,19148,28,4
103980,11,LAF,193,19223,36,4
103981,11,LAF,193,19223,36,4
103982,11,LAF,193,19310,29,4
103983,11,LAF,193,19311,8,2
103984,11,LAF,193,19319,102,6
103985,11,LAF,193,19550,4,1
103986,11,LAF,194,19326,20,4
103987,11,LAF,194,19359,7,2
103988,11,LAF,194,19364,10,3
103989,11,LAF,194,19365,5,2
103990,11,LAF,194,19370,5,2
103991,11,LAF,194,19370,22,4
103992,11,LAF,194,19370,22,4
